iter	Passed	Remaining
158	1182	6256
159	1195	6275
160	1200	6255
161	1230	6365
162	1234	6337
163	1240	6325
164	1253	6344
165	1257	6319
166	1261	6294
167	1268	6281
168	1275	6274
169	1280	6249
170	1284	6227
171	1289	6209
172	1298	6205
173	1302	6183
174	1306	6160
175	1312	6142
176	1318	6130
177	1324	6117
178	1329	6096
179	1333	6075
180	1339	6060
181	1349	6066
182	1355	6051
183	1363	6044
184	1370	6035
185	1375	6019
186	1381	6004
187	1387	5994
188	1394	5982
189	1400	5968
190	1404	5947
191	1409	5931
192	1413	5910
193	1417	5888
194	1422	5873
195	1427	5855
196	1431	5835
197	1435	5813
198	1440	5799
199	1445	5780
200	1449	5761
201	1453	5743
202	1459	5730
203	1464	5712
204	1468	5694
205	1472	5676
206	1476	5657
207	1479	5634
208	1484	5619
209	1488	5601
210	1493	5584
211	1497	5565
212	1502	5549
213	1508	5539
214	1512	5521
215	1516	5504
216	1520	5485
217	1524	5467
218	1528	5450
219	1532	5432
220	1535	5413
221	1539	5395
222	1543	5379
223	1547	5361
224	1551	5344
225	1555	5326
226	1559	5309
227	1565	5300
228	1569	5285
229	1574	5270
230	1578	5254
231	1582	5238
232	1585	5218
233	1589	5202
234	1592	5183
235	1595	5165
236	1599	5149
237	1604	5135
238	1608	5120
239	1613	5108
240	1617	5092
241	1621	5079
242	1625	5064
243	1629	5048
244	1634	5035
245	1638	5021
246	1642	5007
247	1646	4992
248	1650	4978
249	1656	4969
250	1660	4954
251	1664	4940
252	1668	4926
253	1672	4912
254	1676	4898
255	1680	4885
256	1685	4873
257	1689	4858
258	1693	4844
259	1697	4830
260	1700	4815
261	1704	4801
262	1708	4787
263	1712	4773
264	1716	4759
265	1720	4746
266	1723	4730
267	1726	4716
268	1730	4703
269	1734	4689
270	1738	4675
271	1741	4661
272	1746	4650
273	1749	4636
274	1753	4622
275	1757	4610
276	1762	4599
277	1766	4587
278	1770	4576
279	1774	4563
280	1778	4550
281	1782	4537
282	1786	4525
283	1789	4512
284	1793	4499
285	1797	4486
286	1800	4474
287	1805	4463
288	1810	4453
289	1813	4440
290	1817	4428
291	1821	4415
292	1826	4407
293	1830	4396
294	1834	4385
295	1839	4374
296	1844	4366
297	1848	4355
298	1853	4345
299	1856	4332
300	1860	4319
301	1862	4304
302	1865	4292
303	1869	4280
304	1873	4268
305	1876	4255
306	1880	4244
307	1883	4232
308	1887	4220
309	1891	4209
310	1894	4197
311	1897	4184
312	1902	4176
313	1906	4164
314	1908	4151
315	1912	4138
316	1914	4125
317	1918	4113
318	1923	4105
319	1926	4094
320	1930	4082
321	1933	4071
322	1936	4058
323	1940	4048
324	1943	4037
325	1947	4026
326	1951	4015
327	1953	4002
328	1957	3992
329	1961	3982
330	1965	3971
331	1969	3962
332	1973	3952
333	1976	3941
334	1980	3930
335	1983	3920
336	1987	3909
337	1990	3898
338	1994	3888
339	1998	3879
340	2001	3868
341	2005	3857
342	2008	3847
343	2011	3836
344	2016	3827
345	2019	3817
346	2022	3806
347	2025	3794
348	2029	3785
349	2033	3775
350	2036	3766
351	2040	3755
352	2043	3745
353	2046	3735
354	2050	3725
355	2054	3715
356	2057	3705
357	2060	3694
358	2063	3684
359	2066	3674
360	2070	3664
361	2073	3654
362	2077	3645
363	2080	3635
364	2083	3625
365	2087	3616
366	2091	3607
367	2094	3597
368	2097	3587
369	2101	3578
370	2105	3568
371	2108	3559
372	2114	3554
373	2117	3544
374	2122	3536
375	2125	3527
376	2130	3520
377	2134	3512
378	2138	3503
379	2142	3496
380	2147	3488
381	2150	3479
382	2153	3470
383	2157	3460
384	2161	3452
385	2164	3442
386	2167	3433
387	2170	3423
388	2173	3414
389	2177	3405
390	2180	3395
391	2183	3386
392	2187	3378
393	2191	3370
394	2194	3360
395	2196	3350
396	2199	3341
397	2203	3332
398	2206	3323
399	2210	3315
400	2211	3303
401	2214	3294
402	2218	3285
403	2221	3276
404	2224	3268
405	2228	3260
406	2231	3251
407	2234	3242
408	2238	3234
409	2241	3225
410	2244	3216
411	2247	3207
412	2250	3198
413	2254	3190
414	2257	3181
415	2260	3173
416	2263	3164
417	2265	3154
418	2267	3144
419	2271	3136
420	2274	3127
421	2277	3119
422	2280	3111
423	2284	3103
424	2287	3095
425	2291	3087
426	2294	3079
427	2297	3071
428	2301	3063
429	2305	3055
430	2309	3048
431	2313	3041
432	2317	3034
433	2321	3027
434	2325	3020
435	2329	3012
436	2332	3005
437	2336	2997
438	2339	2989
439	2343	2982
440	2346	2974
441	2350	2967
442	2354	2960
443	2357	2952
444	2361	2945
445	2364	2937
446	2368	2929
447	2372	2923
448	2375	2915
449	2380	2909
450	2384	2902
451	2387	2894
452	2391	2887
453	2394	2879
454	2398	2872
455	2404	2868
456	2408	2861
457	2412	2854
458	2415	2847
459	2419	2839
460	2422	2832
461	2426	2825
462	2429	2817
463	2432	2810
464	2436	2803
465	2440	2796
466	2443	2789
467	2447	2781
468	2450	2774
469	2454	2768
470	2458	2761
471	2462	2754
472	2466	2747
473	2470	2741
474	2475	2736
475	2480	2730
476	2483	2723
477	2487	2716
478	2492	2710
479	2496	2704
480	2500	2698
481	2505	2692
482	2508	2685
483	2514	2680
484	2519	2675
485	2524	2670
486	2528	2663
487	2532	2657
488	2537	2651
489	2540	2644
490	2546	2639
491	2550	2633
492	2554	2627
493	2559	2621
494	2565	2616
495	2570	2611
496	2575	2606
497	2579	2599
498	2583	2593
499	2587	2587
500	2593	2583
501	2599	2578
502	2604	2573
503	2611	2570
504	2614	2562
505	2618	2556
506	2623	2550
507	2627	2544
508	2632	2539
509	2637	2533
510	2641	2528
511	2646	2522
512	2651	2516
513	2657	2512
514	2661	2506
515	2665	2500
516	2671	2496
517	2677	2490
518	2681	2485
519	2686	2480
520	2692	2475
521	2698	2470
522	2704	2466
523	2707	2459
524	2712	2453
525	2717	2449
526	2722	2443
527	2726	2437
528	2732	2432
529	2738	2428
530	2743	2422
531	2747	2417
532	2754	2413
533	2758	2406
534	2762	2401
535	2769	2397
536	2771	2389
537	2785	2392
538	2789	2385
539	2794	2380
540	2800	2375
541	2805	2370
542	2811	2366
543	2816	2360
544	2820	2354
545	2825	2349
546	2830	2344
547	2836	2339
548	2840	2333
549	2845	2327
550	2849	2321
551	2854	2316
552	2859	2311
553	2863	2304
554	2867	2298
555	2872	2293
556	2876	2287
557	2880	2281
558	2884	2275
559	2888	2269
560	2891	2262
561	2895	2256
562	2899	2250
563	2903	2244
564	2907	2238
565	2911	2232
566	2915	2226
567	2919	2220
568	2922	2213
569	2926	2207
570	2930	2201
571	2933	2195
572	2937	2189
573	2941	2183
574	2945	2177
575	2949	2171
576	2954	2165
577	2957	2159
578	2961	2153
579	2964	2147
580	2968	2141
581	2973	2135
582	2977	2129
583	2980	2123
584	2984	2117
585	2988	2111
586	2991	2104
587	2995	2099
588	2999	2093
589	3003	2086
590	3006	2080
591	3010	2075
592	3014	2069
593	3018	2063
594	3022	2057
595	3026	2051
596	3029	2045
597	3033	2039
598	3037	2033
599	3041	2027
600	3045	2021
601	3049	2015
602	3053	2010
603	3056	2004
604	3060	1998
605	3064	1992
606	3068	1986
607	3073	1981
608	3077	1975
609	3080	1969
610	3084	1963
611	3088	1958
612	3092	1952
613	3095	1946
614	3099	1940
615	3102	1933
616	3106	1928
617	3110	1922
618	3114	1917
619	3118	1911
620	3121	1905
621	3125	1899
622	3128	1893
623	3132	1887
624	3136	1881
625	3139	1875
626	3144	1870
627	3147	1864
628	3151	1858
629	3155	1853
630	3158	1847
631	3162	1841
632	3166	1835
633	3170	1830
634	3173	1824
635	3177	1818
636	3181	1813
637	3185	1807
638	3189	1801
639	3193	1796
640	3196	1790
641	3201	1784
642	3204	1779
643	3208	1773
644	3211	1767
645	3215	1762
646	3219	1756
647	3223	1750
648	3226	1745
649	3230	1739
650	3234	1733
651	3237	1728
652	3241	1722
653	3245	1717
654	3249	1711
655	3252	1705
656	3256	1699
657	3259	1694
658	3264	1689
659	3267	1683
660	3270	1677
661	3274	1672
662	3278	1666
663	3282	1661
664	3289	1656
665	3292	1650
666	3296	1645
667	3299	1639
668	3303	1634
669	3307	1628
670	3311	1623
671	3316	1618
672	3320	1613
673	3323	1607
674	3327	1602
675	3331	1596
676	3336	1591
677	3339	1586
678	3343	1580
679	3347	1575
680	3350	1569
681	3355	1564
682	3358	1558
683	3363	1553
684	3367	1548
685	3370	1542
686	3373	1537
687	3377	1531
688	3380	1526
689	3384	1520
690	3388	1515
691	3392	1509
692	3395	1504
693	3398	1498
694	3402	1493
695	3406	1487
696	3409	1482
697	3413	1476
698	3416	1471
699	3420	1465
700	3423	1460
701	3427	1454
702	3430	1449
703	3434	1443
704	3437	1438
705	3441	1432
706	3444	1427
707	3448	1422
708	3452	1416
709	3456	1411
710	3459	1406
711	3463	1401
712	3466	1395
713	3470	1390
714	3474	1384
715	3478	1379
716	3481	1373
717	3484	1368
718	3489	1363
719	3492	1358
720	3496	1353
721	3500	1347
722	3504	1342
723	3508	1337
724	3512	1332
725	3515	1326
726	3519	1321
727	3523	1316
728	3527	1311
729	3531	1306
730	3534	1300
731	3539	1295
732	3542	1290
733	3546	1285
734	3550	1280
735	3554	1274
736	3558	1269
737	3561	1264
738	3565	1259
739	3570	1254
740	3574	1249
741	3577	1244
742	3581	1238
743	3585	1233
744	3590	1228
745	3594	1223
746	3598	1218
747	3602	1213
748	3606	1208
749	3610	1203
750	3614	1198
751	3618	1193
752	3621	1188
753	3625	1182
754	3628	1177
755	3633	1172
756	3636	1167
757	3641	1162
758	3645	1157
759	3648	1152
760	3652	1147
761	3656	1142
762	3660	1137
763	3664	1132
764	3668	1126
765	3671	1121
766	3676	1116
767	3680	1111
768	3684	1106
769	3688	1101
770	3691	1096
771	3695	1091
772	3699	1086
773	3703	1081
774	3707	1076
775	3710	1071
776	3714	1066
777	3718	1060
778	3722	1055
779	3726	1050
780	3729	1045
781	3733	1040
782	3736	1035
783	3740	1030
784	3745	1025
785	3749	1020
786	3753	1015
787	3758	1011
788	3762	1006
789	3765	1001
790	3769	996
791	3773	991
792	3777	986
793	3781	981
794	3784	976
795	3788	970
796	3792	966
797	3796	961
798	3800	955
799	3805	951
800	3809	946
801	3813	941
802	3818	936
803	3821	931
804	3825	926
805	3830	921
806	3835	917
807	3840	912
808	3845	907
809	3849	902
810	3853	898
811	3857	893
812	3861	888
813	3864	883
814	3868	878
815	3872	873
816	3876	868
817	3881	863
818	3885	858
819	3889	853
820	3892	848
821	3896	843
822	3901	839
823	3905	834
824	3910	829
825	3913	824
826	3918	819
827	3922	814
828	3926	809
829	3929	804
830	3933	799
831	3937	795
832	3940	790
833	3944	785
834	3948	780
835	3952	775
836	3956	770
837	3960	765
838	3963	760
839	3967	755
840	3971	750
841	3975	746
842	3979	741
843	3983	736
844	3987	731
845	3990	726
846	3994	721
847	3998	716
848	4001	711
849	4005	706
850	4009	702
851	4013	697
852	4018	692
853	4023	687
854	4027	682
855	4031	678
856	4035	673
857	4038	668
858	4042	663
859	4046	658
860	4050	653
861	4054	649
862	4058	644
863	4061	639
864	4065	634
865	4069	629
866	4072	624
867	4076	619
868	4080	615
869	4084	610
870	4088	605
871	4091	600
872	4095	595
873	4099	590
874	4103	586
875	4107	581
876	4110	576
877	4114	571
878	4117	566
879	4120	561
880	4124	557
881	4128	552
882	4131	547
883	4135	542
884	4139	537
885	4143	533
886	4146	528
887	4150	523
888	4154	518
889	4157	513
890	4161	509
891	4164	504
892	4169	499
893	4173	494
894	4179	490
895	4182	485
896	4186	480
897	4190	475
898	4193	471
899	4196	466
900	4200	461
901	4203	456
902	4207	451
903	4210	447
904	4214	442
905	4217	437
906	4221	432
907	4224	428
908	4228	423
909	4231	418
910	4235	413
911	4238	409
912	4242	404
913	4246	399
914	4249	394
915	4253	390
916	4257	385
917	4261	380
918	4266	376
919	4270	371
920	4275	366
921	4281	362
922	4285	357
923	4291	352
924	4295	348
925	4299	343
926	4303	338
927	4307	334
928	4312	329
929	4316	324
930	4321	320
931	4325	315
932	4329	310
933	4334	306
934	4338	301
935	4342	296
936	4347	292
937	4352	287
938	4357	283
939	4361	278
940	4366	273
941	4370	269
942	4374	264
943	4378	259
944	4383	255
945	4387	250
946	4391	245
947	4395	241
948	4399	236
949	4404	231
950	4408	227
951	4412	222
952	4416	217
953	4419	213
954	4423	208
955	4427	203
956	4431	199
957	4435	194
958	4439	189
959	4442	185
960	4447	180
961	4451	175
962	4455	171
963	4459	166
964	4463	161
965	4467	157
966	4471	152
967	4475	147
968	4480	143
969	4484	138
970	4488	134
971	4493	129
972	4497	124
973	4502	120
974	4505	115
975	4510	110
976	4515	106
977	4519	101
978	4524	97
979	4529	92
980	4534	87
981	4538	83
982	4543	78
983	4547	73
984	4551	69
985	4556	64
986	4560	60
987	4564	55
988	4569	50
989	4574	46
990	4578	41
991	4582	36
992	4586	32
993	4591	27
994	4594	23
995	4599	18
996	4603	13
997	4609	9
998	4614	4
999	4618	0
	26
995	5332	21
996	5336	16
997	5340	10
998	5344	5
999	5348	0
985	9614	136
986	9622	126
987	9631	116
988	9637	107
989	9641	97
990	9651	87
991	9657	77
992	9663	68
993	9667	58
994	9671	48
995	9675	38
996	9681	29
997	9688	19
998	9697	9
999	9704	0
	9426	0
98	8869	8
999	8872	0
