iter	Logloss
375	0.007994670102
376	0.007970571734
377	0.007931408413
378	0.007896490615
379	0.007846458869
380	0.007809102824
381	0.007772089084
382	0.007746852693
383	0.007719589297
384	0.007683119697
385	0.007644137241
386	0.007619914146
387	0.007595410187
388	0.007563299905
389	0.007526058007
390	0.007499784001
391	0.007478630963
392	0.007447793236
393	0.00742235495
394	0.007377465506
395	0.007332677816
396	0.007309874116
397	0.007275227485
398	0.007237312073
399	0.00720795796
400	0.007186813638
401	0.007157387208
402	0.007129273702
403	0.007108595995
404	0.007088921354
405	0.007070909325
406	0.00704319299
407	0.007014914582
408	0.007002593291
409	0.006977103215
410	0.006951954029
411	0.006933093533
412	0.006898640071
413	0.006867321985
414	0.006847168469
415	0.006823703088
416	0.006785651699
417	0.006746933426
418	0.006721322393
419	0.006694152265
420	0.006667277938
421	0.006636440444
422	0.006612486176
423	0.00659200947
424	0.006555168601
425	0.006528665551
426	0.006497556529
427	0.006472169517
428	0.006447494373
429	0.006431391994
430	0.006411655783
431	0.00637807205
432	0.00635315967
433	0.006330068307
434	0.006304086634
435	0.00628512432
436	0.006255709205
437	0.006233438683
438	0.006214648938
439	0.006190687273
440	0.006172603431
441	0.006150696738
442	0.006131413418
443	0.006105338417
444	0.006090752175
445	0.006071136309
446	0.006058554491
447	0.006041988473
448	0.006014715934
449	0.00599014524
450	0.005964882375
451	0.005948056268
452	0.005924203625
453	0.005907383836
454	0.005889934959
455	0.005867045899
456	0.005854452087
457	0.005830974743
458	0.005807092435
459	0.005781585591
460	0.005762167942
461	0.005748077284
462	0.005724978821
463	0.005706380335
464	0.00569062851
465	0.00567472068
466	0.005657903346
467	0.00564069641
468	0.005627103249
469	0.005606343351
470	0.00558655845
471	0.005566164622
472	0.00554623919
473	0.005527369001
474	0.005512531766
475	0.005491409846
476	0.005464741825
477	0.005452477705
478	0.005437815341
479	0.005418916536
480	0.005403540272
481	0.005392276491
482	0.005375659082
483	0.005361593199
484	0.005339418947
485	0.005326437989
486	0.005312132173
487	0.005293437727
488	0.005277311342
489	0.005256995504
490	0.00523986679
491	0.005228524627
492	0.005211953096
493	0.005195602209
494	0.005179097313
495	0.005165902139
496	0.005142820005
497	0.005125972718
498	0.005111728318
499	0.005104767484
500	0.005088614028
501	0.005073575333
502	0.005054835921
503	0.005039444811
504	0.005022299268
505	0.005010083753
506	0.004996503411
507	0.004978265861
508	0.004963562156
509	0.004944474741
510	0.004931693747
511	0.004917704803
512	0.004904741108
513	0.004889683706
514	0.004876475915
515	0.004862159026
516	0.004844324701
517	0.004826850353
518	0.004815875633
519	0.004797589973
520	0.004789696182
521	0.004779626416
522	0.004762943768
523	0.004742118615
524	0.00473058974
525	0.004715411005
526	0.004694911884
527	0.004680510633
528	0.004669882897
529	0.004652679891
530	0.004634939304
531	0.004622929691
532	0.004613812843
533	0.004593947118
534	0.004583274872
535	0.004568632768
536	0.004553980566
537	0.00453755261
538	0.004527760853
539	0.004518225
540	0.004508186731
541	0.004491959118
542	0.004477280506
543	0.004468215436
544	0.004459058503
545	0.004444201413
546	0.004431974312
547	0.004421930164
548	0.004412232222
549	0.004399266848
550	0.004388248736
551	0.004372782519
552	0.004361106674
553	0.004343226636
554	0.00432974923
555	0.004318428498
556	0.004306959399
557	0.004296628886
558	0.004286359118
559	0.004272733974
560	0.004255422997
561	0.00423862083
562	0.004228906353
563	0.004219539616
564	0.004210089885
565	0.004196808328
566	0.004184544732
567	0.004175122102
568	0.004162309435
569	0.004145763852
570	0.004137232648
571	0.004126507274
572	0.004115091058
573	0.004103753132
574	0.004091818519
575	0.004083540871
576	0.004074650215
577	0.00406234106
578	0.004050659062
579	0.004043368343
580	0.004030808544
581	0.004018262153
582	0.004008250319
583	0.003999165948
584	0.003989290439
585	0.003981051198
586	0.003971453049
587	0.003961502522
588	0.003954069625
589	0.003946279216
590	0.003939140184
591	0.003930103682
592	0.003917367266
593	0.003910386917
594	0.003903775008
595	0.003893397831
596	0.003881111692
597	0.003870511729
598	0.003862420867
599	0.003851176038
600	0.003839567312
601	0.003829431318
602	0.003820756306
603	0.003809852831
604	0.003801214072
605	0.003792429689
606	0.003782239841
607	0.003773356899
608	0.003765660723
609	0.003758215415
610	0.003749384437
611	0.003740512935
612	0.003732666168
613	0.003724936999
614	0.003716109804
615	0.00370261828
616	0.003693976076
617	0.003685897703
618	0.003678459654
619	0.00366898381
620	0.003660693363
621	0.003655157034
622	0.003643794625
623	0.003637324369
624	0.003630641592
625	0.003621190958
626	0.003613936191
627	0.003604463112
628	0.003595730314
629	0.003588666776
630	0.003580237063
631	0.003571003964
632	0.003563509033
633	0.003555832187
634	0.003546156611
635	0.00354019794
636	0.003533365137
637	0.003524759331
638	0.003516883395
639	0.003510736638
640	0.003502574367
641	0.00349504258
642	0.003484992115
643	0.003478154848
644	0.003472474925
645	0.003463096865
646	0.003455777006
647	0.003446264948
648	0.003438750996
649	0.003432899493
650	0.003423121506
651	0.003418009741
652	0.003411818134
653	0.003403775615
654	0.003395787165
655	0.003386811853
656	0.003379714334
657	0.003371767134
658	0.003366434243
659	0.003356681611
660	0.003348395259
661	0.003340647236
662	0.003334385531
663	0.003326586797
664	0.003317544695
665	0.00330652012
666	0.003298143388
667	0.003287205785
668	0.003281099737
669	0.003273987002
670	0.003265742987
671	0.003259978758
672	0.003251775052
673	0.003243451797
674	0.003237933963
675	0.00323011063
676	0.003223847197
677	0.003215171875
678	0.00320904309
679	0.003204907968
680	0.00319863353
681	0.00319020306
682	0.003179881397
683	0.00317230935
684	0.003166908008
685	0.00315849646
686	0.003152387048
687	0.003142440844
688	0.003134229233
689	0.003128106606
690	0.003120568124
691	0.003114891083
692	0.003106806324
693	0.003102131849
694	0.003094727524
695	0.003089411706
696	0.003083596606
697	0.003078290749
698	0.003071981971
699	0.003067416298
700	0.0030619628
701	0.003052701008
702	0.003046757574
703	0.003039872098
704	0.003032442985
705	0.003026321464
706	0.003020526305
707	0.003015243338
708	0.003008439112
709	0.003002663938
710	0.002997199086
711	0.002990001086
712	0.002983171804
713	0.002979145674
714	0.00297480889
715	0.002970033677
716	0.002961248038
717	0.002954719313
718	0.002950215326
719	0.00294162849
720	0.002936988264
721	0.002931545363
722	0.002924695907
723	0.002921039326
724	0.002916655232
725	0.002910017069
726	0.002903448607
727	0.002896963707
728	0.002890835825
729	0.002885539527
730	0.002880681697
731	0.002875159327
732	0.002870092218
733	0.002863533596
734	0.002858486166
735	0.002853102942
736	0.002848853006
737	0.002841880063
738	0.00283647808
739	0.002832402301
740	0.002827743459
741	0.002822769709
742	0.002816766261
743	0.002811486352
744	0.002805689392
745	0.002797868476
746	0.002792393974
747	0.002786995772
748	0.002782005676
749	0.002775900053
750	0.002770032277
751	0.002765368588
752	0.002758837781
753	0.002753299701
754	0.002746959371
755	0.002740707971
756	0.002736547756
757	0.002731061828
758	0.002726388488
759	0.002720101966
760	0.00271386124
761	0.002709088559
762	0.002704243028
763	0.002698051684
764	0.002692786839
765	0.002688655997
766	0.002685179743
767	0.002680766135
768	0.002675542162
769	0.002669788108
770	0.002665336041
771	0.002660695888
772	0.002656158715
773	0.002650943898
774	0.00264586624
775	0.002641563963
776	0.002636787687
777	0.002631529392
778	0.00262663069
779	0.002622072965
780	0.00261694746
781	0.002611170704
782	0.002606043423
783	0.002601903876
784	0.002597860832
785	0.00259298798
786	0.002589579089
787	0.002584437806
788	0.002578714032
789	0.002573362335
790	0.002568277934
791	0.002563902996
792	0.002559038921
793	0.002553480522
794	0.002548114822
795	0.002543988452
796	0.00253911416
797	0.002534941951
798	0.002531303651
799	0.002527615542
800	0.00252342396
801	0.002518156088
802	0.002514574743
803	0.002510562925
804	0.002507583493
805	0.002502804873
806	0.002498603902
807	0.002494570582
808	0.002490428007
809	0.002487316004
810	0.002482628662
811	0.002477415144
812	0.002474179958
813	0.002470100962
814	0.002465144358
815	0.002460440554
816	0.002456489734
817	0.002453459023
818	0.002450403218
819	0.002445315033
820	0.002440208687
821	0.002436734063
822	0.002432645184
823	0.002427788111
824	0.002423199848
825	0.002418847501
826	0.002414159212
827	0.002410382145
828	0.002405590048
829	0.002401793748
830	0.002396879908
831	0.00239337463
832	0.002388388581
833	0.002383936063
834	0.002379991341
835	0.002375478844
836	0.002372370741
837	0.00236810676
838	0.002364018419
839	0.002360910462
840	0.002357385127
841	0.002354813161
842	0.002351103335
843	0.00234842181
844	0.002345436396
845	0.002341237933
846	0.002337766715
847	0.002334538981
848	0.0023306581
849	0.002327101427
850	0.002322737842
851	0.0023190441
852	0.002315735948
853	0.002312949027
854	0.002309135318
855	0.002306117027
856	0.002302390739
857	0.002298246914
858	0.002293800072
859	0.00228933866
860	0.002284917363
861	0.002281519068
862	0.002277975073
863	0.002274451135
864	0.002271695862
865	0.002267313733
866	0.002263374645
867	0.00225961354
868	0.002256231708
869	0.002252115319
870	0.002248884033
871	0.002246326142
872	0.002241997301
873	0.002237776321
874	0.002233529675
875	0.002230762317
876	0.002227482853
877	0.002223282377
878	0.002220146794
879	0.002216974997
880	0.002213288824
881	0.002209157297
882	0.002205566229
883	0.002202036809
884	0.002197922429
885	0.00219458253
886	0.002190524989
887	0.002187405606
888	0.00218418745
889	0.002181256531
890	0.002178574249
891	0.002175076278
892	0.002171241756
893	0.002167935306
894	0.002165099308
895	0.00216123943
896	0.002158343139
897	0.00215578404
898	0.002153109326
899	0.002149164183
900	0.002145778114
901	0.002143419138
902	0.002140105993
903	0.002137718328
904	0.002134320033
905	0.002131429088
906	0.002128484167
907	0.002125379049
908	0.002121500511
909	0.002118023995
910	0.002115053718
911	0.002111552676
912	0.002109077329
913	0.00210620734
914	0.002104010483
915	0.002100241168
916	0.002096693273
917	0.002093481598
918	0.002090156269
919	0.002087360455
920	0.002084073727
921	0.002081308902
922	0.002077580532
923	0.002074480072
924	0.002071394486
925	0.00206853668
926	0.002065439101
927	0.002062529448
928	0.002058929491
929	0.002056733886
930	0.002053924447
931	0.002050265973
932	0.002047594593
933	0.002043981416
934	0.002040711529
935	0.002038436451
936	0.002035657288
937	0.002033103108
938	0.002030509003
939	0.002027804015
940	0.002024463669
941	0.002021650708
942	0.002018432931
943	0.002015050268
944	0.002011911396
945	0.002009406035
946	0.002007326495
947	0.002004586428
948	0.002002148619
949	0.00199933282
950	0.001995972486
951	0.00199332419
952	0.001990099484
953	0.001987706001
954	0.001985115565
955	0.001982665152
956	0.001979659417
957	0.00197666019
958	0.001973723216
959	0.001971542938
960	0.001968415345
961	0.001965223564
962	0.00196272078
963	0.001960714774
964	0.00195862161
965	0.001956491097
966	0.001953778539
967	0.001951101981
968	0.001948056395
969	0.001945593871
970	0.001943174723
971	0.001940192977
972	0.001937294793
973	0.001934907128
974	0.001932776353
975	0.00192957674
976	0.001927117885
977	0.001924706684
978	0.001921512369
979	0.001918450815
980	0.001916358219
981	0.001913493954
982	0.001911488778
983	0.001908999691
984	0.001906607106
985	0.00190383343
986	0.001901043219
987	0.001898871718
988	0.001895784954
989	0.001893495422
990	0.001890948433
991	0.001889006383
992	0.001886119553
993	0.001883616726
994	0.001881681416
995	0.001879412728
996	0.00187710276
997	0.001874887621
998	0.001872730286
999	0.001869646099
015294736
7
