iter	Passed	Remaining
170	1581	7669
171	1585	7633
172	1589	7598
173	1593	7564
174	1597	7530
175	1601	7497
176	1605	7465
177	1609	7433
178	1614	7403
179	1617	7369
180	1622	7339
181	1625	7307
182	1629	7276
183	1633	7245
184	1637	7214
185	1641	7181
186	1644	7150
187	1648	7120
188	1652	7089
189	1655	7058
190	1659	7027
191	1662	6996
192	1666	6966
193	1670	6939
194	1673	6910
195	1678	6883
196	1681	6855
197	1685	6825
198	1688	6797
199	1692	6768
200	1695	6739
201	1698	6711
202	1702	6683
203	1706	6657
204	1710	6631
205	1713	6604
206	1717	6578
207	1720	6551
208	1723	6524
209	1727	6498
210	1730	6472
211	1734	6448
212	1738	6421
213	1741	6395
214	1744	6371
215	1747	6341
216	1750	6315
217	1754	6293
218	1757	6268
219	1760	6243
220	1764	6218
221	1767	6193
222	1770	6170
223	1774	6146
224	1777	6122
225	1780	6098
226	1784	6075
227	1787	6050
228	1789	6024
229	1792	6001
230	1795	5977
231	1799	5956
232	1802	5933
233	1804	5907
234	1807	5884
235	1811	5863
236	1814	5841
237	1817	5820
238	1821	5798
239	1824	5776
240	1827	5754
241	1830	5733
242	1833	5712
243	1836	5690
244	1839	5669
245	1843	5649
246	1846	5629
247	1849	5609
248	1853	5589
249	1856	5569
250	1860	5550
251	1862	5529
252	1866	5510
253	1869	5490
254	1872	5470
255	1875	5450
256	1878	5430
257	1881	5411
258	1884	5391
259	1887	5373
260	1891	5355
261	1894	5337
262	1897	5318
263	1901	5302
264	1905	5284
265	1908	5265
266	1911	5247
267	1914	5230
268	1918	5213
269	1921	5195
270	1924	5178
271	1928	5161
272	1931	5143
273	1935	5127
274	1938	5109
275	1941	5092
276	1944	5074
277	1947	5058
278	1950	5041
279	1953	5024
280	1956	5007
281	1959	4990
282	1963	4974
283	1966	4958
284	1969	4941
285	1972	4924
286	1975	4908
287	1978	4892
288	1981	4875
289	1984	4859
290	1987	4843
291	1991	4828
292	1994	4813
293	1998	4798
294	2001	4782
295	2005	4768
296	2008	4753
297	2011	4738
298	2014	4723
299	2017	4707
300	2020	4692
301	2024	4678
302	2028	4665
303	2031	4650
304	2034	4636
305	2038	4622
306	2041	4608
307	2045	4595
308	2048	4580
309	2051	4567
310	2055	4553
311	2058	4539
312	2061	4525
313	2064	4511
314	2068	4497
315	2071	4483
316	2074	4469
317	2077	4455
318	2080	4442
319	2083	4428
320	2087	4414
321	2091	4403
322	2094	4389
323	2097	4376
324	2101	4363
325	2104	4350
326	2107	4337
327	2111	4325
328	2114	4311
329	2117	4298
330	2120	4285
331	2123	4272
332	2127	4260
333	2130	4248
334	2133	4235
335	2136	4222
336	2140	4210
337	2142	4196
338	2145	4183
339	2148	4171
340	2151	4158
341	2155	4146
342	2158	4134
343	2161	4122
344	2164	4110
345	2168	4098
346	2171	4086
347	2174	4074
348	2178	4063
349	2181	4051
350	2184	4039
351	2188	4028
352	2191	4016
353	2194	4004
354	2197	3993
355	2200	3981
356	2204	3969
357	2207	3958
358	2210	3946
359	2213	3934
360	2216	3923
361	2219	3911
362	2222	3900
363	2225	3889
364	2228	3877
365	2232	3866
366	2235	3855
367	2238	3844
368	2241	3833
369	2245	3822
370	2248	3811
371	2251	3801
372	2254	3790
373	2257	3779
374	2261	3768
375	2264	3757
376	2267	3746
377	2270	3736
378	2273	3725
379	2277	3715
380	2280	3704
381	2284	3695
382	2287	3684
383	2290	3674
384	2293	3663
385	2296	3653
386	2299	3642
387	2303	3632
388	2306	3622
389	2309	3612
390	2312	3602
391	2314	3589
392	2317	3579
393	2320	3568
394	2323	3558
395	2326	3549
396	2330	3539
397	2333	3529
398	2336	3519
399	2340	3510
400	2343	3500
401	2346	3490
402	2349	3480
403	2352	3470
404	2355	3461
405	2359	3451
406	2362	3442
407	2365	3432
408	2369	3423
409	2372	3413
410	2375	3403
411	2378	3394
412	2381	3385
413	2385	3375
414	2388	3366
415	2391	3356
416	2394	3347
417	2397	3337
418	2400	3328
419	2403	3319
420	2406	3310
421	2409	3300
422	2411	3289
423	2414	3280
424	2418	3271
425	2421	3262
426	2424	3253
427	2427	3244
428	2430	3235
429	2433	3226
430	2436	3217
431	2439	3208
432	2442	3199
433	2446	3190
434	2449	3181
435	2452	3172
436	2455	3163
437	2458	3154
438	2461	3145
439	2465	3137
440	2468	3128
441	2472	3120
442	2476	3113
443	2479	3105
444	2482	3096
445	2486	3088
446	2490	3080
447	2493	3072
448	2496	3063
449	2499	3055
450	2503	3047
451	2507	3040
452	2511	3032
453	2514	3024
454	2518	3016
455	2521	3007
456	2524	2999
457	2527	2991
458	2531	2983
459	2534	2975
460	2538	2967
461	2541	2959
462	2545	2951
463	2548	2943
464	2552	2936
465	2555	2928
466	2559	2920
467	2563	2913
468	2567	2906
469	2571	2899
470	2574	2891
471	2578	2884
472	2582	2877
473	2585	2869
474	2590	2862
475	2593	2855
476	2597	2848
477	2601	2840
478	2604	2832
479	2607	2825
480	2611	2817
481	2614	2809
482	2617	2801
483	2620	2794
484	2624	2786
485	2627	2778
486	2630	2771
487	2633	2762
488	2636	2755
489	2640	2748
490	2644	2741
491	2647	2733
492	2651	2726
493	2655	2720
494	2660	2714
495	2663	2706
496	2669	2701
497	2673	2694
498	2676	2687
499	2681	2681
500	2684	2673
501	2690	2668
502	2694	2662
503	2700	2657
504	2706	2652
505	2711	2646
506	2715	2640
507	2719	2634
508	2723	2627
509	2727	2620
510	2731	2614
511	2736	2607
512	2739	2601
513	2743	2594
514	2747	2587
515	2751	2581
516	2755	2574
517	2760	2568
518	2765	2562
519	2769	2556
520	2774	2550
521	2778	2544
522	2782	2537
523	2786	2531
524	2790	2524
525	2794	2518
526	2800	2513
527	2804	2506
528	2807	2500
529	2812	2493
530	2816	2487
531	2820	2480
532	2823	2474
533	2829	2469
534	2833	2462
535	2839	2457
536	2844	2452
537	2848	2445
538	2852	2439
539	2855	2432
540	2859	2426
541	2863	2419
542	2866	2412
543	2870	2406
544	2874	2400
545	2879	2393
546	2882	2387
547	2886	2380
548	2890	2374
549	2894	2368
550	2898	2361
551	2902	2355
552	2906	2349
553	2910	2343
554	2914	2336
555	2918	2330
556	2921	2323
557	2925	2317
558	2929	2311
559	2933	2304
560	2937	2298
561	2941	2292
562	2945	2286
563	2950	2280
564	2953	2274
565	2957	2268
566	2961	2261
567	2965	2255
568	2969	2249
569	2973	2242
570	2976	2236
571	2981	2230
572	2984	2224
573	2988	2218
574	2992	2211
575	2996	2205
576	3000	2199
577	3003	2193
578	3007	2186
579	3011	2180
580	3015	2174
581	3018	2168
582	3022	2161
583	3026	2155
584	3029	2149
585	3033	2143
586	3037	2136
587	3040	2130
588	3044	2124
589	3048	2118
590	3053	2112
591	3057	2106
592	3061	2100
593	3064	2094
594	3068	2088
595	3071	2081
596	3074	2075
597	3078	2069
598	3082	2063
599	3086	2057
600	3089	2051
601	3093	2045
602	3096	2038
603	3101	2033
604	3107	2028
605	3112	2023
606	3116	2017
607	3120	2012
608	3124	2006
609	3128	2000
610	3132	1994
611	3136	1988
612	3139	1982
613	3143	1976
614	3147	1970
615	3151	1964
616	3155	1958
617	3159	1953
618	3163	1947
619	3167	1941
620	3171	1935
621	3174	1929
622	3178	1923
623	3182	1917
624	3187	1912
625	3192	1907
626	3196	1901
627	3200	1895
628	3203	1889
629	3207	1883
630	3210	1877
631	3214	1871
632	3218	1865
633	3221	1860
634	3226	1854
635	3229	1848
636	3233	1842
637	3238	1837
638	3244	1832
639	3248	1827
640	3252	1821
641	3256	1815
642	3260	1810
643	3264	1804
644	3269	1799
645	3273	1793
646	3277	1788
647	3280	1782
648	3284	1776
649	3289	1771
650	3294	1766
651	3299	1761
652	3305	1756
653	3311	1751
654	3315	1746
655	3320	1740
656	3324	1735
657	3328	1729
658	3332	1724
659	3336	1718
660	3342	1714
661	3346	1708
662	3351	1703
663	3356	1698
664	3372	1699
665	3378	1694
666	3382	1688
667	3387	1683
668	3391	1678
669	3395	1672
670	3400	1667
671	3404	1661
672	3408	1656
673	3413	1650
674	3417	1645
675	3421	1639
676	3425	1634
677	3430	1629
678	3434	1623
679	3439	1618
680	3445	1613
681	3449	1608
682	3454	1603
683	3462	1599
684	3467	1594
685	3469	1588
686	3474	1583
687	3478	1577
688	3483	1572
689	3487	1566
690	3491	1561
691	3495	1555
692	3499	1550
693	3504	1545
694	3508	1539
695	3514	1534
696	3521	1531
697	3525	1525
698	3529	1520
699	3535	1515
700	3539	1509
701	3544	1504
702	3549	1499
703	3554	1494
704	3556	1488
705	3563	1483
706	3567	1478
707	3572	1473
708	3576	1468
709	3582	1463
710	3587	1458
711	3593	1453
712	3599	1448
713	3605	1444
714	3613	1440
715	3623	1437
716	3632	1433
717	3641	1430
718	3650	1426
719	3658	1422
720	3665	1418
721	3673	1414
722	3677	1409
723	3684	1404
724	3689	1399
725	3698	1395
726	3704	1391
727	3710	1386
728	3715	1381
729	3720	1376
730	3726	1371
731	3731	1366
732	3736	1361
733	3741	1356
734	3752	1352
735	3758	1348
736	3763	1342
737	3768	1337
738	3773	1332
739	3777	1327
740	3783	1322
741	3788	1317
742	3795	1312
743	3803	1308
744	3808	1303
745	3813	1298
746	3818	1293
747	3824	1288
748	3828	1283
749	3833	1277
750	3837	1272
751	3842	1267
752	3847	1261
753	3851	1256
754	3856	1251
755	3860	1246
756	3866	1241
757	3871	1236
758	3877	1231
759	3882	1226
760	3887	1220
761	3892	1215
762	3897	1210
763	3901	1205
764	3905	1199
765	3910	1194
766	3916	1189
767	3921	1184
768	3925	1179
769	3931	1174
770	3936	1169
771	3940	1163
772	3949	1159
773	3955	1155
774	3960	1149
775	3970	1146
776	3980	1142
777	3984	1137
778	3989	1131
779	3994	1126
780	3999	1121
781	4004	1116
782	4008	1110
783	4014	1105
784	4018	1100
785	4024	1095
786	4028	1090
787	4033	1085
788	4037	1079
789	4041	1074
790	4045	1068
791	4049	1063
792	4053	1058
793	4058	1052
794	4062	1047
795	4066	1042
796	4071	1036
797	4075	1031
798	4080	1026
799	4084	1021
800	4089	1015
801	4093	1010
802	4098	1005
803	4102	1000
804	4106	994
805	4110	989
806	4114	984
807	4118	978
808	4122	973
809	4125	967
810	4129	962
811	4133	956
812	4137	951
813	4140	946
814	4144	940
815	4148	935
816	4152	930
817	4156	924
818	4159	919
819	4164	914
820	4168	908
821	4172	903
822	4177	898
823	4180	892
824	4184	887
825	4188	882
826	4192	876
827	4196	871
828	4199	866
829	4203	861
830	4208	855
831	4212	850
832	4215	845
833	4219	839
834	4223	834
835	4227	829
836	4230	823
837	4234	818
838	4237	813
839	4240	807
840	4244	802
841	4248	797
842	4251	791
843	4255	786
844	4259	781
845	4263	776
846	4267	770
847	4271	765
848	4275	760
849	4279	755
850	4283	749
851	4287	744
852	4291	739
853	4294	734
854	4298	728
855	4302	723
856	4306	718
857	4309	713
858	4313	708
859	4316	702
860	4320	697
861	4323	692
862	4327	686
863	4330	681
864	4334	676
865	4337	671
866	4341	665
867	4344	660
868	4348	655
869	4351	650
870	4355	645
871	4359	639
872	4362	634
873	4366	629
874	4370	624
875	4373	619
876	4377	613
877	4380	608
878	4384	603
879	4388	598
880	4392	593
881	4396	588
882	4400	583
883	4403	577
884	4407	572
885	4411	567
886	4415	562
887	4418	557
888	4422	552
889	4425	546
890	4429	541
891	4432	536
892	4436	531
893	4440	526
894	4443	521
895	4447	516
896	4451	511
897	4454	505
898	4458	500
899	4461	495
900	4465	490
901	4468	485
902	4472	480
903	4475	475
904	4479	470
905	4482	465
906	4486	460
907	4489	454
908	4493	449
909	4496	444
910	4500	439
911	4503	434
912	4507	429
913	4510	424
914	4514	419
915	4518	414
916	4522	409
917	4525	404
918	4528	399
919	4532	394
920	4535	389
921	4539	384
922	4543	379
923	4547	374
924	4550	368
925	4553	363
926	4557	358
927	4560	353
928	4564	348
929	4567	343
930	4571	338
931	4574	333
932	4578	328
933	4581	323
934	4585	318
935	4589	313
936	4593	308
937	4597	303
938	4601	298
939	4604	293
940	4608	288
941	4612	283
942	4616	279
943	4620	274
944	4624	269
945	4628	264
946	4631	259
947	4634	254
948	4638	249
949	4642	244
950	4645	239
951	4649	234
952	4653	229
953	4656	224
954	4660	219
955	4664	214
956	4668	209
957	4671	204
958	4675	199
959	4678	194
960	4682	190
961	4685	185
962	4689	180
963	4692	175
964	4697	170
965	4700	165
966	4704	160
967	4707	155
968	4711	150
969	4714	145
970	4718	140
971	4721	136
972	4725	131
973	4728	126
974	4732	121
975	4735	116
976	4739	111
977	4742	106
978	4746	101
979	4750	96
980	4753	92
981	4757	87
982	4760	82
983	4764	77
984	4768	72
985	4771	67
986	4775	62
987	4779	58
988	4783	53
989	4787	48
990	4791	43
991	4795	38
992	4801	33
993	4805	29
994	4809	24
995	4813	19
996	4818	14
997	4822	9
998	4827	4
999	4831	0
2	5309	37
993	5313	32
994	5317	26
995	5321	21
996	5324	16
997	5328	10
998	5331	5
999	5335	0
07	147
986	10418	137
987	10424	126
988	10435	116
989	10443	105
990	10454	94
991	10459	84
992	10468	73
993	10476	63
994	10481	52
995	10489	42
996	10498	31
997	10510	21
998	10519	10
999	10527	0
07	10
999	10412	0
