iter	Passed	Remaining
484	2401	2550
485	2405	2544
486	2408	2536
487	2410	2529
488	2414	2522
489	2417	2515
490	2419	2508
491	2421	2500
492	2424	2493
493	2428	2487
494	2431	2480
495	2435	2474
496	2438	2467
497	2440	2460
498	2443	2453
499	2446	2446
500	2448	2439
501	2451	2431
502	2454	2424
503	2457	2418
504	2460	2411
505	2463	2404
506	2466	2397
507	2467	2390
508	2470	2383
509	2473	2376
510	2476	2369
511	2478	2362
512	2482	2356
513	2484	2349
514	2487	2342
515	2489	2335
516	2492	2328
517	2495	2321
518	2497	2314
519	2501	2309
520	2504	2302
521	2506	2295
522	2510	2289
523	2512	2282
524	2515	2275
525	2518	2269
526	2523	2264
527	2526	2258
528	2529	2251
529	2532	2245
530	2534	2238
531	2537	2232
532	2540	2225
533	2542	2218
534	2545	2212
535	2548	2205
536	2551	2199
537	2554	2193
538	2557	2187
539	2559	2180
540	2562	2173
541	2564	2166
542	2567	2160
543	2570	2154
544	2573	2148
545	2577	2143
546	2580	2137
547	2583	2130
548	2586	2124
549	2588	2117
550	2591	2111
551	2593	2104
552	2595	2098
553	2598	2092
554	2601	2086
555	2604	2080
556	2607	2073
557	2610	2067
558	2613	2061
559	2615	2055
560	2618	2049
561	2621	2042
562	2624	2036
563	2626	2030
564	2629	2024
565	2632	2018
566	2635	2012
567	2638	2006
568	2641	2000
569	2644	1994
570	2647	1988
571	2650	1983
572	2653	1977
573	2657	1972
574	2659	1965
575	2662	1960
576	2665	1953
577	2668	1948
578	2671	1942
579	2674	1936
580	2677	1931
581	2680	1925
582	2683	1919
583	2686	1913
584	2689	1907
585	2691	1901
586	2695	1896
587	2698	1890
588	2701	1884
589	2704	1879
590	2707	1873
591	2710	1868
592	2713	1862
593	2716	1857
594	2719	1851
595	2722	1845
596	2726	1840
597	2729	1834
598	2732	1829
599	2735	1823
600	2738	1818
601	2741	1812
602	2745	1807
603	2747	1801
604	2750	1795
605	2753	1790
606	2756	1784
607	2759	1779
608	2762	1773
609	2764	1767
610	2767	1761
611	2770	1756
612	2774	1751
613	2776	1745
614	2779	1740
615	2783	1734
616	2785	1729
617	2788	1723
618	2791	1718
619	2794	1713
620	2797	1707
621	2800	1702
622	2803	1696
623	2806	1691
624	2809	1685
625	2812	1680
626	2814	1674
627	2817	1668
628	2820	1663
629	2823	1658
630	2825	1652
631	2828	1647
632	2831	1641
633	2834	1636
634	2836	1630
635	2839	1625
636	2842	1619
637	2845	1614
638	2848	1609
639	2850	1603
640	2853	1598
641	2856	1592
642	2859	1587
643	2861	1581
644	2864	1576
645	2866	1570
646	2868	1565
647	2872	1560
648	2875	1554
649	2877	1549
650	2879	1543
651	2882	1538
652	2885	1533
653	2888	1528
654	2892	1523
655	2895	1518
656	2897	1512
657	2900	1507
658	2903	1502
659	2906	1497
660	2909	1492
661	2912	1487
662	2915	1482
663	2919	1477
664	2922	1472
665	2924	1466
666	2927	1461
667	2930	1456
668	2933	1451
669	2936	1446
670	2939	1441
671	2942	1436
672	2945	1431
673	2949	1426
674	2952	1421
675	2955	1416
676	2958	1411
677	2960	1406
678	2965	1401
679	2968	1396
680	2971	1392
681	2973	1386
682	2976	1381
683	2978	1376
684	2982	1371
685	2985	1366
686	2987	1360
687	2990	1356
688	2993	1351
689	2996	1346
690	2999	1341
691	3001	1336
692	3005	1331
693	3011	1327
694	3014	1322
695	3021	1319
696	3024	1314
697	3027	1309
698	3030	1305
699	3033	1300
700	3036	1295
701	3039	1290
702	3042	1285
703	3046	1280
704	3048	1275
705	3051	1270
706	3053	1265
707	3057	1260
708	3060	1256
709	3063	1251
710	3066	1246
711	3069	1241
712	3072	1236
713	3076	1232
714	3079	1227
715	3082	1222
716	3085	1217
717	3088	1212
718	3091	1208
719	3094	1203
720	3097	1198
721	3099	1193
722	3102	1188
723	3105	1183
724	3109	1179
725	3112	1174
726	3115	1169
727	3118	1164
728	3121	1160
729	3123	1155
730	3126	1150
731	3129	1145
732	3133	1141
733	3137	1136
734	3140	1132
735	3142	1127
736	3144	1122
737	3148	1117
738	3151	1112
739	3154	1108
740	3157	1103
741	3159	1098
742	3162	1093
743	3165	1089
744	3167	1084
745	3170	1079
746	3172	1074
747	3176	1070
748	3178	1065
749	3182	1060
750	3185	1056
751	3188	1051
752	3191	1046
753	3194	1042
754	3196	1037
755	3199	1032
756	3202	1028
757	3206	1023
758	3208	1018
759	3211	1014
760	3214	1009
761	3216	1004
762	3219	1000
763	3222	995
764	3224	990
765	3227	985
766	3231	981
767	3233	976
768	3236	972
769	3239	967
770	3242	963
771	3244	958
772	3247	953
773	3250	948
774	3253	944
775	3258	940
776	3266	937
777	3270	933
778	3275	929
779	3283	926
780	3286	921
781	3289	917
782	3293	912
783	3296	908
784	3300	903
785	3303	899
786	3307	895
787	3311	890
788	3314	886
789	3317	881
790	3320	877
791	3323	872
792	3325	868
793	3328	863
794	3333	859
795	3342	856
796	3351	853
797	3357	850
798	3373	848
799	3380	845
800	3390	842
801	3396	838
802	3404	835
803	3418	833
804	3430	831
805	3439	827
806	3444	823
807	3451	820
808	3455	815
809	3458	811
810	3461	806
811	3467	802
812	3473	799
813	3478	794
814	3483	790
815	3487	786
816	3490	781
817	3495	777
818	3499	773
819	3505	769
820	3510	765
821	3515	761
822	3519	756
823	3523	752
824	3526	748
825	3530	743
826	3534	739
827	3538	735
828	3544	731
829	3548	726
830	3551	722
831	3553	717
832	3558	713
833	3563	709
834	3567	704
835	3572	700
836	3577	696
837	3581	692
838	3586	688
839	3592	684
840	3599	680
841	3603	676
842	3611	672
843	3614	668
844	3621	664
845	3628	660
846	3632	656
847	3637	651
848	3640	647
849	3646	643
850	3650	639
851	3657	635
852	3661	631
853	3670	627
854	3681	624
855	3696	621
856	3712	619
857	3715	614
858	3720	610
859	3729	607
860	3735	603
861	3743	599
862	3747	594
863	3751	590
864	3756	586
865	3764	582
866	3772	578
867	3775	574
868	3780	569
869	3786	565
870	3791	561
871	3801	557
872	3808	554
873	3817	550
874	3824	546
875	3833	542
876	3844	539
877	3848	534
878	3853	530
879	3857	525
880	3867	522
881	3874	518
882	3880	514
883	3886	509
884	3889	505
885	3900	501
886	3908	497
887	3914	493
888	3921	489
889	3927	485
890	3937	481
891	3943	477
892	3948	473
893	3956	469
894	3959	464
895	3963	460
896	3968	455
897	3972	451
898	3977	446
899	3983	442
900	3992	438
901	3999	434
902	4005	430
903	4011	425
904	4015	421
905	4018	416
906	4021	412
907	4024	407
908	4027	403
909	4031	398
910	4033	394
911	4037	389
912	4041	385
913	4045	380
914	4048	376
915	4051	371
916	4054	366
917	4057	362
918	4059	357
919	4062	353
920	4066	348
921	4069	344
922	4071	339
923	4075	335
924	4079	330
925	4081	326
926	4084	321
927	4087	317
928	4090	312
929	4092	308
930	4095	303
931	4098	299
932	4101	294
933	4104	290
934	4107	285
935	4110	281
936	4114	276
937	4120	272
938	4125	267
939	4129	263
940	4135	259
941	4143	255
942	4146	250
943	4152	246
944	4155	241
945	4159	237
946	4163	233
947	4166	228
948	4171	224
949	4174	219
950	4177	215
951	4180	210
952	4182	206
953	4184	201
954	4187	197
955	4190	192
956	4192	188
957	4195	183
958	4196	179
959	4201	175
960	4203	170
961	4206	166
962	4209	161
963	4211	157
964	4214	152
965	4217	148
966	4220	144
967	4222	139
968	4225	135
969	4227	130
970	4229	126
971	4232	121
972	4234	117
973	4237	113
974	4240	108
975	4241	104
976	4245	99
977	4247	95
978	4250	91
979	4253	86
980	4255	82
981	4258	78
982	4261	73
983	4263	69
984	4266	64
985	4268	60
986	4270	56
987	4273	51
988	4275	47
989	4277	43
990	4279	38
991	4282	34
992	4286	30
993	4292	25
994	4294	21
995	4296	17
996	4298	12
997	4301	8
998	4303	4
999	4306	0
989	9511	96
990	9524	86
991	9530	76
992	9537	67
993	9546	57
994	9559	48
995	9569	38
996	9577	28
997	9585	19
998	9602	9
999	9615	0
