iter	Passed	Remaining
249	2336	7008
250	2339	6980
251	2342	6953
252	2345	6925
253	2349	6901
254	2354	6878
255	2358	6854
256	2363	6833
257	2368	6812
258	2373	6791
259	2377	6766
260	2380	6741
261	2384	6715
262	2387	6689
263	2390	6664
264	2393	6639
265	2398	6617
266	2401	6591
267	2404	6566
268	2408	6544
269	2413	6524
270	2417	6503
271	2420	6478
272	2424	6455
273	2427	6432
274	2430	6407
275	2433	6383
276	2437	6362
277	2441	6340
278	2445	6320
279	2449	6298
280	2452	6274
281	2456	6253
282	2460	6233
283	2462	6209
284	2465	6186
285	2468	6163
286	2471	6140
287	2476	6121
288	2479	6100
289	2486	6088
290	2489	6065
291	2493	6045
292	2496	6023
293	2500	6003
294	2502	5981
295	2506	5962
296	2510	5943
297	2514	5922
298	2517	5903
299	2520	5881
300	2523	5860
301	2527	5840
302	2530	5821
303	2534	5801
304	2537	5782
305	2541	5764
306	2544	5743
307	2547	5723
308	2551	5706
309	2555	5687
310	2559	5670
311	2562	5649
312	2564	5628
313	2568	5612
314	2572	5594
315	2575	5575
316	2579	5557
317	2583	5540
318	2586	5521
319	2590	5504
320	2593	5486
321	2596	5466
322	2601	5451
323	2604	5434
324	2608	5417
325	2612	5400
326	2616	5385
327	2620	5368
328	2622	5349
329	2627	5334
330	2630	5317
331	2633	5298
332	2637	5282
333	2640	5264
334	2643	5248
335	2646	5230
336	2649	5212
337	2652	5195
338	2656	5179
339	2659	5162
340	2662	5146
341	2666	5130
342	2668	5112
343	2672	5096
344	2676	5081
345	2680	5065
346	2682	5048
347	2686	5033
348	2689	5017
349	2692	5000
350	2696	4985
351	2698	4968
352	2703	4955
353	2707	4940
354	2711	4925
355	2713	4909
356	2717	4894
357	2720	4878
358	2723	4862
359	2726	4846
360	2728	4829
361	2733	4816
362	2736	4802
363	2739	4786
364	2744	4773
365	2748	4760
366	2752	4746
367	2754	4730
368	2757	4714
369	2759	4699
370	2764	4687
371	2767	4671
372	2770	4657
373	2774	4643
374	2778	4630
375	2781	4615
376	2784	4602
377	2789	4589
378	2792	4575
379	2795	4561
380	2799	4547
381	2801	4533
382	2804	4518
383	2809	4506
384	2812	4492
385	2816	4479
386	2818	4464
387	2822	4451
388	2825	4437
389	2828	4423
390	2831	4410
391	2835	4397
392	2838	4384
393	2841	4370
394	2844	4357
395	2848	4345
396	2853	4333
397	2856	4321
398	2860	4308
399	2862	4294
400	2866	4282
401	2869	4269
402	2873	4256
403	2876	4243
404	2879	4231
405	2884	4220
406	2889	4209
407	2892	4197
408	2897	4186
409	2900	4173
410	2903	4161
411	2907	4149
412	2910	4136
413	2915	4126
414	2919	4115
415	2923	4103
416	2926	4091
417	2931	4081
418	2936	4071
419	2940	4060
420	2944	4048
421	2947	4036
422	2951	4025
423	2955	4015
424	2960	4005
425	2965	3995
426	2967	3982
427	2970	3970
428	2973	3958
429	2976	3946
430	2981	3935
431	2984	3923
432	2987	3911
433	2991	3900
434	2994	3888
435	2997	3877
436	3000	3865
437	3003	3853
438	3007	3843
439	3010	3830
440	3013	3819
441	3017	3808
442	3020	3797
443	3023	3786
444	3027	3776
445	3032	3766
446	3035	3755
447	3039	3744
448	3041	3732
449	3045	3721
450	3048	3711
451	3051	3699
452	3055	3689
453	3058	3677
454	3060	3665
455	3064	3655
456	3066	3644
457	3070	3633
458	3073	3623
459	3077	3613
460	3081	3602
461	3084	3592
462	3088	3581
463	3091	3571
464	3095	3561
465	3098	3551
466	3102	3540
467	3106	3530
468	3108	3519
469	3112	3509
470	3114	3498
471	3118	3488
472	3121	3477
473	3126	3469
474	3128	3458
475	3133	3449
476	3137	3439
477	3140	3430
478	3144	3420
479	3147	3409
480	3149	3398
481	3153	3389
482	3156	3378
483	3160	3369
484	3163	3359
485	3166	3348
486	3169	3338
487	3173	3329
488	3176	3319
489	3178	3308
490	3181	3298
491	3183	3287
492	3186	3277
493	3190	3268
494	3193	3258
495	3196	3247
496	3198	3237
497	3201	3226
498	3203	3216
499	3207	3207
500	3209	3197
501	3212	3187
502	3216	3177
503	3218	3167
504	3221	3157
505	3224	3148
506	3228	3139
507	3231	3129
508	3234	3119
509	3238	3111
510	3240	3101
511	3244	3092
512	3247	3082
513	3250	3073
514	3253	3063
515	3256	3054
516	3260	3046
517	3262	3036
518	3265	3026
519	3267	3016
520	3270	3006
521	3273	2997
522	3276	2988
523	3279	2979
524	3283	2970
525	3285	2961
526	3289	2952
527	3291	2942
528	3294	2933
529	3296	2923
530	3300	2914
531	3302	2905
532	3305	2896
533	3307	2886
534	3311	2877
535	3314	2869
536	3318	2861
537	3321	2852
538	3324	2843
539	3327	2834
540	3330	2825
541	3334	2817
542	3337	2808
543	3340	2800
544	3344	2791
545	3346	2782
546	3350	2774
547	3353	2766
548	3356	2757
549	3360	2749
550	3363	2740
551	3366	2732
552	3369	2723
553	3371	2714
554	3375	2706
555	3377	2697
556	3380	2688
557	3383	2679
558	3386	2671
559	3389	2662
560	3391	2654
561	3394	2645
562	3397	2637
563	3402	2630
564	3405	2622
565	3408	2613
566	3411	2605
567	3413	2596
568	3416	2587
569	3420	2580
570	3423	2572
571	3425	2563
572	3429	2555
573	3433	2548
574	3436	2540
575	3440	2532
576	3444	2524
577	3447	2516
578	3450	2509
579	3454	2501
580	3458	2494
581	3461	2486
582	3465	2479
583	3471	2472
584	3474	2464
585	3479	2458
586	3482	2450
587	3485	2442
588	3488	2434
589	3493	2427
590	3496	2419
591	3499	2412
592	3503	2404
593	3507	2397
594	3511	2390
595	3516	2383
596	3520	2376
597	3526	2370
598	3530	2363
599	3534	2356
600	3538	2349
601	3542	2341
602	3549	2336
603	3552	2328
604	3555	2321
605	3560	2315
606	3565	2308
607	3571	2302
608	3574	2294
609	3583	2291
610	3586	2283
611	3590	2276
612	3596	2270
613	3600	2263
614	3604	2256
615	3609	2249
616	3614	2243
617	3619	2237
618	3625	2231
619	3628	2223
620	3634	2218
621	3638	2211
622	3643	2204
623	3646	2197
624	3650	2190
625	3654	2183
626	3658	2176
627	3662	2169
628	3666	2162
629	3668	2154
630	3671	2147
631	3674	2139
632	3678	2132
633	3682	2125
634	3686	2119
635	3689	2111
636	3693	2104
637	3697	2097
638	3700	2090
639	3704	2083
640	3707	2076
641	3711	2069
642	3714	2062
643	3717	2055
644	3721	2048
645	3726	2042
646	3730	2035
647	3733	2028
648	3740	2023
649	3744	2016
650	3747	2009
651	3750	2001
652	3753	1994
653	3758	1988
654	3760	1980
655	3765	1974
656	3770	1968
657	3774	1961
658	3777	1954
659	3780	1947
660	3783	1940
661	3786	1933
662	3790	1926
663	3793	1919
664	3795	1912
665	3799	1905
666	3802	1898
667	3804	1890
668	3808	1884
669	3811	1877
670	3815	1870
671	3819	1864
672	3822	1857
673	3827	1851
674	3831	1844
675	3836	1838
676	3839	1831
677	3841	1824
678	3846	1818
679	3849	1811
680	3853	1805
681	3860	1800
682	3864	1793
683	3868	1787
684	3870	1780
685	3875	1774
686	3880	1768
687	3892	1765
688	3897	1759
689	3901	1752
690	3906	1746
691	3909	1739
692	3912	1733
693	3915	1726
694	3920	1720
695	3923	1713
696	3927	1707
697	3931	1700
698	3937	1695
699	3940	1688
700	3945	1682
701	3949	1676
702	3954	1670
703	3958	1664
704	3962	1658
705	3965	1651
706	3970	1645
707	3974	1639
708	3977	1632
709	3980	1625
710	3986	1620
711	3990	1614
712	3993	1607
713	3997	1601
714	4000	1594
715	4004	1588
716	4007	1581
717	4012	1576
718	4018	1570
719	4023	1564
720	4026	1558
721	4034	1553
722	4038	1547
723	4042	1541
724	4048	1535
725	4053	1529
726	4056	1523
727	4060	1517
728	4066	1511
729	4072	1506
730	4075	1499
731	4084	1495
732	4087	1488
733	4090	1482
734	4108	1481
735	4140	1485
736	4183	1493
737	4187	1486
738	4193	1481
739	4199	1475
740	4202	1468
741	4207	1462
742	4215	1458
743	4219	1451
744	4223	1445
745	4235	1442
746	4239	1435
747	4245	1430
748	4248	1423
749	4251	1417
750	4255	1410
751	4260	1405
752	4264	1398
753	4269	1392
754	4272	1386
755	4280	1381
756	4284	1375
757	4293	1370
758	4299	1365
759	4303	1359
760	4311	1354
761	4317	1348
762	4327	1344
763	4331	1338
764	4337	1332
765	4344	1327
766	4349	1321
767	4360	1317
768	4365	1311
769	4370	1305
770	4375	1299
771	4377	1292
772	4383	1287
773	4399	1284
774	4407	1279
775	4416	1274
776	4428	1271
777	4432	1264
778	4443	1260
779	4449	1254
780	4453	1248
781	4457	1242
782	4461	1236
783	4464	1230
784	4471	1224
785	4480	1219
786	4490	1215
787	4495	1209
788	4512	1206
789	4517	1200
790	4521	1194
791	4526	1188
792	4531	1182
793	4537	1177
794	4542	1171
795	4549	1165
796	4554	1160
797	4558	1154
798	4562	1147
799	4567	1141
800	4572	1135
801	4579	1130
802	4585	1124
803	4592	1119
804	4602	1114
805	4607	1109
806	4615	1103
807	4622	1098
808	4629	1093
809	4637	1087
810	4645	1082
811	4651	1076
812	4657	1071
813	4664	1065
814	4670	1060
815	4675	1054
816	4681	1048
817	4687	1042
818	4692	1037
819	4697	1031
820	4702	1025
821	4707	1019
822	4712	1013
823	4717	1007
824	4724	1002
825	4730	996
826	4734	990
827	4740	984
828	4745	978
829	4749	972
830	4753	966
831	4758	960
832	4762	954
833	4766	948
834	4770	942
835	4773	936
836	4778	930
837	4783	924
838	4787	918
839	4791	912
840	4796	906
841	4800	900
842	4806	895
843	4810	889
844	4815	883
845	4818	877
846	4822	871
847	4827	865
848	4830	859
849	4835	853
850	4839	847
851	4843	841
852	4850	835
853	4854	829
854	4858	823
855	4863	818
856	4868	812
857	4871	806
858	4874	800
859	4879	794
860	4882	788
861	4886	782
862	4890	776
863	4894	770
864	4898	764
865	4904	758
866	4916	754
867	4924	748
868	4933	743
869	4940	738
870	4943	732
871	4950	726
872	4953	720
873	4958	714
874	4961	708
875	4965	702
876	4969	696
877	4975	691
878	4978	685
879	4982	679
880	4987	673
881	4991	667
882	4994	661
883	4998	655
884	5002	650
885	5006	644
886	5010	638
887	5014	632
888	5021	626
889	5024	621
890	5029	615
891	5032	609
892	5036	603
893	5040	597
894	5048	592
895	5051	586
896	5055	580
897	5059	574
898	5062	568
899	5066	562
900	5069	556
901	5073	551
902	5076	545
903	5079	539
904	5082	533
905	5085	527
906	5088	521
907	5091	515
908	5095	510
909	5099	504
910	5103	498
911	5107	492
912	5110	487
913	5114	481
914	5117	475
915	5119	469
916	5122	463
917	5125	457
918	5128	452
919	5131	446
920	5135	440
921	5138	434
922	5142	428
923	5144	423
924	5148	417
925	5151	411
926	5153	405
927	5157	400
928	5161	394
929	5164	388
930	5168	383
931	5171	377
932	5174	371
933	5177	365
934	5179	360
935	5182	354
936	5186	348
937	5190	343
938	5194	337
939	5197	331
940	5201	326
941	5205	320
942	5209	314
943	5212	309
944	5216	303
945	5221	298
946	5225	292
947	5229	286
948	5233	281
949	5237	275
950	5241	270
951	5246	264
952	5250	258
953	5254	253
954	5258	247
955	5263	242
956	5266	236
957	5271	231
958	5275	225
959	5280	220
960	5284	214
961	5288	208
962	5292	203
963	5297	197
964	5300	192
965	5303	186
966	5306	181
967	5311	175
968	5315	170
969	5320	164
970	5324	159
971	5329	153
972	5333	148
973	5337	142
974	5342	136
975	5345	131
976	5350	125
977	5354	120
978	5357	114
979	5362	109
980	5365	103
981	5368	98
982	5372	92
983	5375	87
984	5379	81
985	5382	76
986	5388	70
987	5391	65
988	5395	60
989	5400	54
990	5404	49
991	5409	43
992	5413	38
993	5418	32
994	5424	27
995	5427	21
996	5432	16
997	5440	10
998	5444	5
999	5447	0
117
988	9672	107
989	9676	97
990	9681	87
991	9686	78
992	9690	68
993	9696	58
994	9702	48
995	9706	38
996	9710	29
997	9714	19
998	9719	9
999	9723	0
