iter	Logloss
0	0.6711210311
1	0.6496304234
2	0.6288001082
3	0.6086194813
4	0.5890839295
5	0.5741342365
6	0.5593975416
7	0.5416424679
8	0.5279109764
9	0.5132914036
10	0.4986592942
11	0.4827204912
12	0.4713159747
13	0.4562752562
14	0.4448374301
15	0.4353522116
16	0.4249124796
17	0.4149112477
18	0.4027228029
19	0.3914550862
20	0.3821431689
21	0.3716360207
22	0.3599181447
23	0.3498450731
24	0.340227876
25	0.3318010499
26	0.3214582277
27	0.3120599335
28	0.3048643616
29	0.2975200492
30	0.2910768429
31	0.2845609773
32	0.2773408424
33	0.2701809166
34	0.2636448434
35	0.2581696525
36	0.2514985569
37	0.2454964882
38	0.2384267249
39	0.2313014082
40	0.2258953121
41	0.2201869121
42	0.21444196
43	0.2093130651
44	0.2048909736
45	0.1989751598
46	0.1931797955
47	0.18758138
48	0.1821738605
49	0.1769511573
50	0.1719401649
51	0.1678548503
52	0.1645344698
53	0.1601556146
54	0.1563948433
55	0.1531926982
56	0.1489454604
57	0.1461548737
58	0.1421431664
59	0.1392735899
60	0.1358313824
61	0.1326548629
62	0.129089972
63	0.1262230777
64	0.1234853745
65	0.1214838005
66	0.1189927432
67	0.1158684713
68	0.1128449058
69	0.1099187968
70	0.1075843667
71	0.1048235178
72	0.1029989583
73	0.1003825127
74	0.09832750426
75	0.09630646441
76	0.09475639813
77	0.09273549299
78	0.09044406452
79	0.08909888495
80	0.08756235138
81	0.08572302622
82	0.08428896306
83	0.0828704482
84	0.08127286358
85	0.08003570806
86	0.07824520308
87	0.07702971791
88	0.07533622394
89	0.07373573856
90	0.07220096323
91	0.070924315
92	0.06993207515
93	0.0688540962
94	0.06787343177
95	0.06672901085
96	0.06522231178
97	0.06422566081
98	0.06318721998
99	0.06178099466
100	0.0608936166
101	0.05955273386
102	0.05869976339
103	0.05782713285
104	0.05703170564
105	0.05619015845
106	0.05528743002
107	0.05458489675
108	0.05355535992
109	0.05286167009
110	0.05209492805
111	0.05102671669
112	0.05041845261
113	0.04985883501
114	0.04882718495
115	0.04782436575
116	0.04684818396
117	0.04610110843
118	0.0451788978
119	0.04443220222
120	0.04380325098
121	0.04309428571
122	0.04225295385
123	0.04172827592
124	0.04124561794
125	0.04063306309
126	0.03999661226
127	0.03922919735
128	0.03848100768
129	0.03775273807
130	0.03704329748
131	0.0366350999
132	0.03609963372
133	0.03543143727
134	0.03477943473
135	0.03434951116
136	0.03372518184
137	0.03337982533
138	0.0327793602
139	0.03220754956
140	0.03168351234
141	0.03112456685
142	0.03065119622
143	0.03017824037
144	0.02969955301
145	0.02924757836
146	0.02894311481
147	0.02844962771
148	0.02817294673
149	0.02769846197
150	0.02723434615
151	0.02697113052
152	0.02652436287
153	0.02629713558
154	0.02602979872
155	0.0256041962
156	0.02536256805
157	0.02502131803
158	0.02477101788
159	0.02447962988
160	0.02414274367
161	0.02394274303
162	0.02356429138
163	0.02334583146
164	0.0230266378
165	0.02277368175
166	0.02247768395
167	0.02224674641
168	0.02207501313
169	0.02187468173
170	0.02165368663
171	0.02132501981
172	0.02100424388
173	0.02069091986
174	0.02051188984
175	0.02033555697
176	0.02003587314
177	0.01988754424
178	0.01971086775
179	0.01957350383
180	0.01939416764
181	0.01921918127
182	0.01894279472
183	0.01872809501
184	0.01853977385
185	0.01836351289
186	0.01810509629
187	0.0179855956
188	0.0178694638
189	0.01771905119
190	0.01759623157
191	0.01742631254
192	0.0171868646
193	0.01704210478
194	0.01692486112
1195	0.01669888648
196	0.01647628148
197	0.01631533381
198	0.01618044566
199	0.01598763542
200	0.01577628151
201	0.01568148552
202	0.01556603189
203	0.01539674562
204	0.01519714916
205	0.01506916303
206	0.01487563148
207	0.01476137827
208	0.01457336517
209	0.01443762704
210	0.01428582782
211	0.01418143076
212	0.01406529517
